"Date","Commercial Banks: Borrowings from Local Banks (TT$Mn)","Commercial Banks: Borrowings from Central Bank (TT$Mn)","Commercial Banks: Claims against Central Government (TT$Mn)","Commercial Banks: Central Government Credit (TT$Mn)","Commercial Banks: Other Domestic Credit (TT$Mn)","Commercial Banks: Private Sector Credit (TT$Mn)","Commercial Banks Lending to Consumers (Private Sector) (TT$Mn)","Commercial Banks Real Estate Credit (Private Sector) (TT$Mn)","Commercial Banks Lending to Business Firms (Private Sector) (TT$Mn)","Commercial Banks: Public Sector Credit (TT$Mn)","Commercial Banks: Local Currency Holdings (TT$Mn)","Commercial Banks: Local Cash in Hand (TT$Mn)","Commercial Banks: Cash and Reserve Deposits (TT$Mn)","Commercial Banks: Balances with Local Banks (TT$Mn)","Commercial Banks: Deposits at Central Bank (TT$Mn)","Commercial Banks: Treasury Bill Holdings (TT$Mn)","Commercial Banks: Ordinary Savings Deposit Rate (%)","Commercial Banks - Up to 3 Months - Time (Interest Rate) (%)","Commercial Banks - Over 3 - 6 Months - Time (Interest Rate) (%)","Commercial Banks - Over 6 - 12 Months - Time (Interest Rate) (%)","Commercial Banks: Median Basic Prime Lending Rate (%)","Commercial Banks: Average Basic Prime Lending Rate (%)","Monthly Prime Lending Rate - Scotiabank Trinidad and Tobago Limited (%)","Monthly Prime Lending Rate - RBC Royal Bank (%)","Monthly Prime Lending Rate - Republic Bank Limited (%)","Monthly Prime Lending Rate - Citibank (Trinidad & Tobago) Limited (%)","Monthly Prime Lending Rate - First Citizens Bank Limited (%)","Monthly Prime Lending Rate - Intercommercial Bank Limited (%)","Monthly Prime Lending Rate - First Caribbean International Bank (Trinidad & Tobago) Limited (%)","Monthly Prime Lending Rate - Bank of Baroda (Trinidad and Tobago) Limited (%)","Commercial Banks: Demand Loans Rate (%)","Commercial Banks: Overdraft Loans Rate (%)","Commercial Banks: Real Estate Mortgage Loan Rates (%)","Commercial Banks: Term Loan Rates (%)","Gross Overnight Interbank Loan Balance (TT$Mn)","Commercial Banks: Highest Rate on Overnight Interbank Loans (%)","Commercial Banks: Lowest Rate on Overnight Interbank Loans (%)","Net Overnight Interbank Loan Balance (TT$Mn)","Commercial Banks: Weighted Average Rate on Overnight Interbank Loans (%)","Gross Term Interbank Loan Balance (TT$Mn)","Commercial Banks: Highest Term on Overnight Interbank Loans (%)","Commercial Banks: Lowest Rate on Term Interbank Loans (%)","Net Interbank Term Loan Balance (TT$Mn)","Commercial Banks: Weighted Average Rate on Term Interbank Loans (%)","Commercial Banks: Central Bank Repo Rate (%)","Commercial Banks: Central Bank Discount Rate (%)","Commercial Banks: Central Bank Special Deposit Rate (%)","Commercial Banks: Total Assets (TT$Mn)","Commercial Banks: Total Deposits (TT$Mn)","Commercial Banks: Demand Deposits (TT$Mn)","Commercial Banks - Non-Interest Bearing Deposits - TT$ Millions","Commercial Banks - Interest Bearing Deposits - TT$ Millions","Commercial Banks: Savings Deposits (TT$Mn)","Commercial Banks - Ordinary & Cheque Deposits (TT$Mn)","Commercial Banks - Special Deposits - TT$ Millions","Commercial Banks: Time Deposits (TT$Mn)","Commercial Banks - Call Deposits (TT$Mn)","Commercial Banks - 16 days to 3 months deposits (TT$Mn)","Commercial Banks - 3 to 6 months Deposits (TT$Mn)","Commercial Banks - 6 months to 1 year Deposits (TT$Mn)","Commercial Banks - Over 1 year Deposits (TT$Mn)","Commercial Banks: Total Investments (TT$Mn)","Commercial Banks: Total Loans (Gross) - TT$Mn","Commercial Banks: Demand Loans (TT$Mn)","Commercial Banks: Instalment Loans (TT$Mn)","Commercial Banks: Total Loans (net) (TT$Mn)","Commercial Banks: Overdraft Loans (TT$Mn)","Commercial Banks: Real Estate Mortgage Loans (TT$Mn)","Commercial Banks: Time Loans (TT$Mn)","Commercial Banks - Discount Loans (TT$Mn)","Commercial Banks - Bridging Finance Loans (TT$Mn)","Commercial Banks: Net Foreign Assets (TT$Mn)","Commercial Banks: Foreign Assets (US$Mn)","Commercial Banks: Foreign Liabilities (US$Mn)","Commercial Banks: Foreign Currency Assets (US$Mn)","Commercial Banks: Foreign Currency Loans (US$Mn)","Commercial Banks: Foreign Currency Liabilities (US$Mn)","Commercial Banks: Foreign Currency Deposits (US$Mn)","Commercial Banks - Foreign Currency Deposits Public Sector - Resident and Non-Resident (US$Mn)","Commercial Banks - Foreign Currency Deposits Financial Institutions - Resident and Non-Resident (US$Mn)","Commercial Banks - Foreign Currency Deposits Incorporated and Unincorporated Businesses - Resident and Non-Resident (US$Mn)","Commercial Banks - Foreign Currency Deposits Households - Resident and Non-Resident (US$Mn)","Commercial Banks - Total Foreign Currency Deposits - Resident (US$Mn)","Commercial Banks - Foreign Currency Deposits Public Sector - Resident (US$Mn)","Commercial Banks - Foreign Currency Deposits Financial Institutions - Resident (US$Mn)","Commercial Banks - Foreign Currency Deposits Incorporated and Unincorporated Businesses - Resident (US$Mn)","Commercial Banks - Foreign Currency Deposits Households - Resident (US$Mn)","Commercial Banks - Total Foreign Currency Deposits - Non-Resident (US$Mn)","Commercial Banks - Foreign Currency Deposits Public Sector - Non-Resident (US$Mn)","Commercial Banks - Foreign Currency Deposits Financial Institutions - Non-Resident (US$Mn)","Commercial Banks - Foreign Currency Deposits Incorporated and Unincorporated Businesses - Non-Resident (US$Mn)","Commercial Banks - Foreign Currency Deposits Households - Non-Resident (US$Mn)","Commercial Banks:Cash (Foreign Currency Assets) - US$ Millions","Commercial Banks: Due from Banks (Foreign Currency Assets) - US$ Millions","Commercial Banks: Cash Items in the Process of Collection (Foreign Currency Assets) - US$ Millions","Commercial Banks: Investments (Foreign Currency Assets) - US$ Millions","Commercial Banks: Other Assets (Foreign Currency Assets) - US$ Millions","Commercial Banks: Due to Financial Institutions (Foreign Currency Liabilities) - US$ Millions","Commercial Banks: Other Liabilities (Foreign Currency Liabilities) - US$ Millions","Commercial Banks: Capital - US$ Millions","Commercial Banks: Loans to Consumer (TT$Mn)","Commercial Banks: Loans to Businesses (Private Sector) (TT$Mn)","Commercial Banks: Loans to the Public Sector (TT$Mn)","Commercial Banks: Production Loans to Private Sector (TT$Mn)","Commercial Banks: Agriculture Loans to Private Sector (TT$Mn)","Commercial Banks: Petroleum Loans to Private Sector (TT$Mn)","Commercial Banks: Manufacturing Loans to Private Sector (TT$Mn)","Commercial Banks: Food Drink and Tobacco Loans to Private Sector (TT$Mn)","Commercial Banks: Printing and Publishing Loans to Private Sector (TT$Mn)","Commercial Banks: Wood & related Product Loans to Private Sector (TT$Mn)","Commercial Banks: Chemicals and Non-Metallic Minerals Loans to Private Sector (TT$Mn)","Commercial Banks: Assembly-type and Related Industries Loans to Private Sector (TT$Mn)","Commercial Banks: Miscellaneous Manufacturing (TT$Mn)","Commercial Banks: Construction Loans to Private Sector (TT$Mn)","Commercial Banks: Service Loans to Private Sector (TT$Mn)","Commercial Banks: Distribution Loans to Private Sector (TT$Mn)","Commercial Banks: Hotels & Guest Houses Loans to Private Sector (TT$Mn)","Commercial Banks: Transport, Storage and Communication Loans to Private Sector (TT$Mn)","Commercial Banks: Finance, Insurance and Real Estate Loans to Private Sector (TT$Mn)","Commercial Banks: Electricity and Water Loans to Private Sector (TT$Mn)","Commercial Banks: Education Culture & Community Services Loans to Private Sector (TT$Mn)","Commercial Banks: Personal Services Loans to Private Sector (TT$Mn)","Commercial Banks: Leasing and Real Estate Mortgage Loans to Private Sector (TT$Mn)","Commercial Banks: Production Loans to the Public Sector (TT$Mn)","Commercial Banks: Agriculture Loans to the Public Sector (TT$Mn)","Commercial Banks: Petroleum Loans to the Public Sector (TT$Mn)","Commercial Banks: Manufacturing Loans to the Public Sector (TT$Mn)","Commercial Banks: Food Drink and Tobacco Loans to the Public Sector (TT$Mn)","Commercial Banks: Printing and Publishing Loans to the Public Sector (TT$Mn)","Commercial Banks: Chemicals and Non-Metallic Minerals Loans to the Public Sector (TT$Mn)","Commercial Banks: Assembly-type and Related Industries Loans to the Public Sector (TT$Mn)","Commercial Banks: Miscellaneous Manufacturing Loans to the Public Sector (TT$Mn)","Commercial Banks: Construction Loans to the Public Sector (TT$Mn)","Commercial Banks: Services Loans to the Public Sector (TT$Mn)","Commercial Banks: Transport, Storage and Communication Loans to the Public Sector (TT$Mn)","Commercial Banks: Finance, Insurance and Real Estate Loans to the Public Sector (TT$Mn)","Commercial Banks: All Other Service Loans to the Public Sector (TT$Mn)","Commercial Banks: Leasing & Real Estate Mortgage Loans to the Public Sector (TT$Mn)","Commercial Banks: Loans to Central and Local Government (TT$Mn)","Commercial Banks: Bridging Finance Loans to Consumers (TT$Mn)","Commercial Banks: Land and Real Estate Loans to Consumers (TT$Mn)","Commercial Banks: Home Improvement/Renovation Loans to Consumers (TT$Mn)","Commercial Banks: Motor Vehicle Loans to Consumers (TT$Mn)","Commercial Banks: Insurance & Repairs to Motor Vehicles Loans to Consumers (TT$Mn)","Commercial Banks: Domestic Appliances & Furnishings Loans to Consumers (TT$Mn)","Commercial Banks: Purchase of Other Financial Assets Loans to Consumers (TT$Mn)","Commercial Banks: Education Loans to Consumers (TT$Mn)","Commercial Banks: Medical Loans to Consumers (TT$Mn)","Commercial Banks: Travel Loans to Consumers (TT$Mn)","Commercial Banks: Insurance (Life and Non-Life) & Professional Services (Legal, Funeral, etc.) Loans to Consumers (TT$Mn)","Commercial Banks: Refinancing Loans to Consumers (TT$Mn)","Commercial Banks: Consolidation of Debt Loans to Consumers (TT$Mn)","Commercial Banks: Miscellaneous and Personal Services Loans to Consumers (TT$Mn)","Commercial Banks: Other Purpose Loans to Consumers (TT$Mn)","Commercial Banks: Real Estate Mortgage Loans to Consumers (TT$Mn)","Commercial Banks: Public Sector Deposits (TT$Mn)","Commercial Banks: State-Owned Financial Enterprises Deposits (TT$Mn)","Commercial Banks: Non-Financial State Enterprises Deposits (TT$Mn)","Commercial Banks: Private Financial Institutions Deposits (TT$Mn)","Commercial Banks: Incorporated Businesses Deposits (TT$Mn)","Commercial Banks: Unincorporated Businesses Deposits (TT$Mn)","Commercial Banks: Consumer Deposits (TT$Mn)","Commercial Banks: Regulatory Capital to Risk-Weighted Assets (%)","Commercial Banks: Regulatory Tier I Capital-to-Risk-Weighted Assets (%)","Commercial Banks: Regulatory Tier II Capital-to-Risk-Weighted Assets (%)","Commercial Banks: Regulatory Capital-to-Total Assets (%)","Commercial Banks: Net Open Position in Foreign Exchange-to-Capital (%)","Commercial Banks: Non-performing Loans-to-Gross Loans (%)","Commercial Banks: Non-performing Loans (Net of Provisions)-to-Capital (%)","Commercial Banks: Total Provisions-to-Impaired Loans (%)","Commercial Banks: Specific Provisions-to-Impaired Loans (%)","Commercial Banks: General Provisions-to-Gross Loans (%)","Commercial Banks: Specific Provisions-to-Gross Loans (%)","Commercial Banks: Return on Assets (%)","Commercial Banks: Return on Equity (%)","Commercial Banks: Interest Margin-to-Gross Income (%)","Commercial Banks: Non-interest Income-to-Gross Income (%)","Commercial Banks: Non-interest Expenses-to-Gross Income (%)","Commercial Banks: Liquid Assets-to-Total Assets (%)","Commercial Banks: Liquid Assets-to-Total Short-Term Liabilities (%)","Commercial Banks: Customer Deposits-to-Total (Non-Interbank) Loans (%)","Commercial Banks: Foreign Currency Liabilities-to-Total Liabilities (%)","Commercial Banks: Weighted Average Loan Rate - TT Denominated Currency (%)","Commercial Banks: Weighted Average Deposit Rate - TT Denominated Currency (%)"
"2000","445.3","383.3","2059.6","1976.8","14191","13374.6","5405.9","712.2","6091.2","816.4","426.9","426.9","3369.8","871.9","2943","462.5","2.94","6.16","7.32","7.95","16.50","16.58","16.50","16.50","16.50","16.50","16.50","17.00","n.d","n.d","16.50","16.50","17.50","16.92","15999.5","12.50","7.60","14369.6","10.00","3134.1","12.80","10.50","3020.6","31.20","n.d","13.00","4.00","32933.1","18516.7","4959.4","2121.7","2837.7","7561.3","3334","4227.3","5996","346","998.7","685.1","3446","520.2","5802.9","13205.5","3613","4335.4","12793.5","3617.4","732.5","689.5","170.3","47.2","1455.3","504.2","272.5","1214.2","511","1230.5","867","40.5","115.9","288.7","421.8","833.2","20","110.6","286.9","415.7","33.7","20.5","5.3","1.8","6.1","13.3","330.4","7.8","315.3","36.5","204.8","158.7","0","6039.8","6709.8","478.5","2628.5","98.2","332.6","1619","313.7","83.1","59.5","341","495.8","242","578.6","3959.1","951.3","173.4","761.1","1622","89.6","22.6","339.2","122.2","87.4","21.7","43.7","10","0.1","0","9.9","0","0.1","12","244.5","139.7","53.9","50.9","18.9","127.6","13.7","158.8","645.5","1231.9","42.9","75","189.4","213.4","43.1","71.8","61.8","682.1","469.6","0","1549.7","591.2","606.5","135.9","380.3","1358.3","3369.2","420.3","12246.3","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","15.27","6.03"
"1999","131.2","385.1","2239.8","2116.3","13103.5","12028.8","5214","816","5134.6","1074.7","464","416.6","3021.7","925.2","2557.7","437.9","2.82","6.42","7.67","8.05","16.50","16.58","16.50","16.50","16.50","16.50","16.50","17.00","n.d","n.d","16.97","17.00","18.00","17.14","49.9","9.00","8.80","49.9","9.00","n.d","n.d","n.d","n.d","n.d","n.d","13.00","4.00","28929.7","16463.2","3993.4","1891.9","2101.5","7132.3","3050.1","4082.2","5337.5","390.6","1025.5","611.6","2584.3","725.5","5432.7","12325.9","3173.7","4202.6","11960","3345.8","817.1","594","143.9","48.9","913.3","422.3","276.7","1079.7","442.6","1074","687.8","47","50.9","203.1","386.9","657.8","28.5","48.5","200.5","380.3","30","18.5","2.4","2.6","6.6","15.6","245.8","5.3","349.8","20.6","209.7","176.4","0","6013.3","5740.7","567.7","2423.6","289.3","147.8","1352.2","293.3","39.6","50.4","185","530.8","163.3","634.2","3220.9","544","239.7","531.2","1322.3","162.2","17.9","403.8","96.2","235.3","62.5","129","43.4","0","0","37.4","0","6","0.4","306.1","154","8.3","143.8","0","26.3","14.8","131","576.5","1259.3","22.6","71.6","165.5","185.6","43.1","82.1","57.8","517.8","467.6","0","1697.6","720.2","493.7","214.2","237.8","763.4","2589.1","362.2","11802.7","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","15.92","6.23"
"1998","254.5","386.9","2070.6","1997.7","11795.6","10644.5","4391.8","844.2","4754","1151.1","315.3","288.7","3104.9","345.4","2789.6","384.7","2.83","6.84","8.00","8.63","17.50","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","16.83","17.10","18.34","16.90","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","13.00","4.00","26473.5","16202.4","3757.4","1099.1","2658.3","6754.5","2918.8","3835.7","5690.5","930.5","1034.2","660.9","2952.9","112","4503.2","11454.9","3085.3","3668.5","11100.3","3187.1","844.3","347.9","268.8","53.1","1375.7","401.5","182.2","910","341.9","929.1","654.5","55.6","58.8","197.8","342.3","617.2","43.2","43.3","193.4","337.3","37.3","12.4","15.5","4.3","5","10.9","174.9","5.1","326","51.2","109.6","165","0","5124.6","5390.8","926","2080.6","117.2","156.7","1423.8","243.2","76.1","64.3","125.2","488.1","294.5","382.9","3225.6","878.9","214.9","419.6","1172.2","1.1","12.7","526.2","84.5","671.7","245.3","419.6","6.6","0","0","0","0","6.5","0.2","237.2","143.8","49.4","43.9","0","17.1","17.2","121.8","461.2","977.2","44.6","67.3","143.8","149.2","35.2","62.7","47.9","403","374.8","124.7","1334.3","759.8","421.9","244.3","433.7","1125.4","2280.2","322.2","11374.7","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","15.18","6.26"
"1997","171.4","388.4","3295.2","3243.2","11497.5","10134.4","3763.9","850.1","4178.6","1363.1","260.4","260.4","2772.7","280.5","2512.3","186.5","2.54","6.48","7.07","7.48","15.00","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","15.33","15.33","16.04","15.39","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","13.00","4.00","27194","14168.1","3567.1","1167.3","2399.8","6066.1","2676.3","3389.7","4534.9","519.6","950.7","646.9","2312.7","104.9","7551","10010.7","2977.4","3364","9650.6","2147.5","855.7","331.4","301.8","32.8","1066","414.1","244.6","914.9","288.3","895.2","549.3","36","25.4","206.8","281.1","541","36","25.2","202.7","277","8.3","0","0.1","4.1","4.1","8","144.8","5.2","365","103.6","125.2","220.8","0","4541.8","6322.7","686.4","1617.1","107.4","82","1091","193.3","86.5","49.7","98.6","363.9","213.3","336.8","4623.9","815.9","123.7","379.4","1538.7","1.7","10.7","1754","81.7","508","185.6","274.6","44.6","9.7","14.4","0","17.6","2.9","3.3","171.6","111.1","36.2","24.3","0","6.8","19.3","142.9","386.1","657.7","55.1","69.3","180.6","136.5","32.6","61.5","49.7","350.3","409.8","86.6","1136.4","767.5","463.2","265.6","388.1","513.7","2473.2","412.9","9651.3","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","13.82","5.63"
"1996","82.5","395.3","1932","1777.7","8427.1","7455.1","2377.4","868.6","3563","972","255.3","255.3","2377.5","369.2","2122.3","672.2","2.54","6.51","7.16","7.81","17.50","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","15.79","15.79","15.96","15.54","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","13.00","4.00","22959.9","12888.1","3052.7","830.8","2221.9","5320.6","2315.1","3005.5","4514.8","782.3","574.5","483.8","2526.2","148","5838.9","8146.9","2255.1","1935.3","7778.1","2533.8","881.4","248.3","261.8","31.3","1187.9","391.4","199.9","764.3","193.1","681.2","496.2","54.7","58.6","146.8","236.1","480","54.7","44.6","146.4","234.4","16.2","0","14","0.4","1.7","8.5","189.7","4.5","292.2","76.4","72.8","112.2","0","3132.9","4221.9","782.5","1474.2","103.3","76.8","1082.3","135.6","78.7","44.7","121.8","404.9","184.6","211.8","2612","860","83.9","271.6","1045.7","27.3","9.6","314","135.6","361.2","144.5","109.4","107.2","96.9","7.8","0","1.2","1.3","0.1","412.6","272.3","39.2","101","0","8.7","19.5","125.3","249.2","299.3","54.3","55.3","89.5","108.4","32.5","48.4","29.6","307","288.7","6.5","673.8","745.7","526.8","130.9","388.3","732.6","1695.9","217.4","9196.1","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","14.13","5.91"
"1995","85.7","384.9","1603.2","1560.4","8111.6","7188.3","2248.4","912.2","3396.7","923.3","232.2","232.2","2245.3","305.1","2013.2","416.6","2.62","5.86","6.99","7.41","14.00","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","15.14","15.16","15.67","13.35","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","13.00","4.00","20052.6","12349.9","2828","843.3","1984.6","4827.5","2119.4","2708.1","4694.5","777.7","747.7","640.3","1975.5","553.2","4154.8","7662.9","1980.9","1843.5","7282.1","2355.6","921.5","332.3","201.3","27.8","974.6","300.2","136.1","545.3","158.6","496.5","414.8","66.3","69.2","107.5","171.9","370.8","66.3","26.9","107","170.6","44.1","0","42.3","0.5","1.3","7.8","143.9","5.1","168","61.8","58.5","23.1","0","2987.1","3950.1","691.8","1470.2","99.2","93","1089.3","99.3","59.9","35.6","93.4","563.9","145.3","188.7","2334","752.9","36.8","197.6","1032.4","1.2","11.1","301.9","145.9","237.5","112.7","46.2","78.5","60.8","7.8","0.1","8.3","1.5","0.1","425.7","303","42.8","80","0","28.6","12","38.5","266.8","315.3","54.1","31.5","35.9","61","27.8","50","35.1","384.9","283.3","43.4","572","775.6","352.3","207.7","642.7","865.7","1470.3","176.9","8634.3","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","13.22","5.84"
"1994","3.2","507.1","918.3","912.8","n.d","n.d","n.d","n.d","n.d","668.5","204.8","204.8","2320.3","158.4","2115.5","604.8","2.69","7.14","7.79","n.d","16.50","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","15.92","15.92","16.46","15.61","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","13.00","4.00","18205","11238.3","2510.8","837","1673.8","4212","1872.9","2339.1","4515.5","1034","532.8","490.9","2305","152.8","2745.7","7158.3","2005.1","1678.6","6703.6","1930.6","1082","113.7","143.7","28.1","1861.7","324.5","71.9","467.6","122.6","379.4","312.9","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","6.4","168.1","6.1","137.1","27.5","43.4","15.9","7.3","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d"
"1993","46.9","288.7","567.5","543.4","n.d","n.d","n.d","n.d","n.d","951.6","150.5","150.5","1221.3","171.7","1070.8","400.9","2.75","7.76","8.16","n.d","15.50","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","15.50","15.50","16.33","14.58","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","13.00","4.00","15003.3","9714.9","2074.5","827.3","1247.2","3665.3","1805.8","1859.5","3975.1","611.4","347.3","351.9","2508.2","156.3","1638.1","8123.4","2234.2","1671","7578.9","2734.6","1274","79.3","136.6","22.6","858.4","214.2","82.2","273.4","61.3","225.4","152.5","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","8.5","154.9","7.5","34.6","6.6","56.1","9.1","7.7","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d"
"1992","92.1","260.1","364.3","349.7","n.d","n.d","n.d","n.d","n.d","1092.5","0.1","200.7","965.7","161.1","965.6","134.1","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","13.00","4.00","13100.4","8449","1780.8","757.1","1023.7","3246","1477.3","1768.7","3422.2","273.1","361.6","424.6","2324.8","38.1","1123.5","7996.8","2120.3","1673","7502.3","2749.6","1194.5","57.1","189.5","27.7","284.5","69.2","61.6","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d"
"1991","89.5","641.7","353.9","334.4","n.d","n.d","n.d","n.d","n.d","1198.4","0.1","218.7","967.5","297.2","967.4","16.1","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","11.50","4.00","13305.4","9055.4","1857.2","824.2","1033","3380.6","1489.7","1890.9","3817.6","184","355.6","343.4","2826","108.6","903","8256.3","1975.4","1626.6","7712.3","3157.3","1204.5","55.6","n.d","n.d","298.8","76.1","64.4","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d","n.d"
"Invalid date","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0.00","0","0.00","0","0.00","0.00","0","0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00"
