"Date","Commercial Banks: Loans to Consumer (TT$Mn)","Commercial Banks: Loans to Businesses (Private Sector) (TT$Mn)","Commercial Banks: Loans to the Public Sector (TT$Mn)","Commercial Banks: Production Loans to Private Sector (TT$Mn)","Commercial Banks: Agriculture Loans to Private Sector (TT$Mn)","Commercial Banks: Petroleum Loans to Private Sector (TT$Mn)","Commercial Banks: Manufacturing Loans to Private Sector (TT$Mn)","Commercial Banks: Food Drink and Tobacco Loans to Private Sector (TT$Mn)","Commercial Banks: Printing and Publishing Loans to Private Sector (TT$Mn)","Commercial Banks: Wood & related Product Loans to Private Sector (TT$Mn)","Commercial Banks: Chemicals and Non-Metallic Minerals Loans to Private Sector (TT$Mn)","Commercial Banks: Assembly-type and Related Industries Loans to Private Sector (TT$Mn)","Commercial Banks: Miscellaneous Manufacturing (TT$Mn)","Commercial Banks: Construction Loans to Private Sector (TT$Mn)","Commercial Banks: Service Loans to Private Sector (TT$Mn)","Commercial Banks: Distribution Loans to Private Sector (TT$Mn)","Commercial Banks: Hotels & Guest Houses Loans to Private Sector (TT$Mn)","Commercial Banks: Transport, Storage and Communication Loans to Private Sector (TT$Mn)","Commercial Banks: Finance, Insurance and Real Estate Loans to Private Sector (TT$Mn)","Commercial Banks: Electricity and Water Loans to Private Sector (TT$Mn)","Commercial Banks: Education Culture & Community Services Loans to Private Sector (TT$Mn)","Commercial Banks: Personal Services Loans to Private Sector (TT$Mn)","Commercial Banks: Leasing and Real Estate Mortgage Loans to Private Sector (TT$Mn)","Commercial Banks: Production Loans to the Public Sector (TT$Mn)","Commercial Banks: Agriculture Loans to the Public Sector (TT$Mn)","Commercial Banks: Petroleum Loans to the Public Sector (TT$Mn)","Commercial Banks: Manufacturing Loans to the Public Sector (TT$Mn)","Commercial Banks: Food Drink and Tobacco Loans to the Public Sector (TT$Mn)","Commercial Banks: Printing and Publishing Loans to the Public Sector (TT$Mn)","Commercial Banks: Chemicals and Non-Metallic Minerals Loans to the Public Sector (TT$Mn)","Commercial Banks: Assembly-type and Related Industries Loans to the Public Sector (TT$Mn)","Commercial Banks: Miscellaneous Manufacturing Loans to the Public Sector (TT$Mn)","Commercial Banks: Construction Loans to the Public Sector (TT$Mn)","Commercial Banks: Services Loans to the Public Sector (TT$Mn)","Commercial Banks: Transport, Storage and Communication Loans to the Public Sector (TT$Mn)","Commercial Banks: Finance, Insurance and Real Estate Loans to the Public Sector (TT$Mn)","Commercial Banks: All Other Service Loans to the Public Sector (TT$Mn)","Commercial Banks: Leasing & Real Estate Mortgage Loans to the Public Sector (TT$Mn)","Commercial Banks: Loans to Central and Local Government (TT$Mn)","Commercial Banks: Bridging Finance Loans to Consumers (TT$Mn)","Commercial Banks: Land and Real Estate Loans to Consumers (TT$Mn)","Commercial Banks: Home Improvement/Renovation Loans to Consumers (TT$Mn)","Commercial Banks: Motor Vehicle Loans to Consumers (TT$Mn)","Commercial Banks: Insurance & Repairs to Motor Vehicles Loans to Consumers (TT$Mn)","Commercial Banks: Domestic Appliances & Furnishings Loans to Consumers (TT$Mn)","Commercial Banks: Purchase of Other Financial Assets Loans to Consumers (TT$Mn)","Commercial Banks: Education Loans to Consumers (TT$Mn)","Commercial Banks: Medical Loans to Consumers (TT$Mn)","Commercial Banks: Travel Loans to Consumers (TT$Mn)","Commercial Banks: Insurance (Life and Non-Life) & Professional Services (Legal, Funeral, etc.) Loans to Consumers (TT$Mn)","Commercial Banks: Refinancing Loans to Consumers (TT$Mn)","Commercial Banks: Consolidation of Debt Loans to Consumers (TT$Mn)","Commercial Banks: Miscellaneous and Personal Services Loans to Consumers (TT$Mn)","Commercial Banks: Other Purpose Loans to Consumers (TT$Mn)","Commercial Banks: Real Estate Mortgage Loans to Consumers (TT$Mn)","Commercial Banks: Public Sector Deposits (TT$Mn)","Commercial Banks: State-Owned Financial Enterprises Deposits (TT$Mn)","Commercial Banks: Non-Financial State Enterprises Deposits (TT$Mn)","Commercial Banks: Private Financial Institutions Deposits (TT$Mn)","Commercial Banks: Incorporated Businesses Deposits (TT$Mn)","Commercial Banks: Unincorporated Businesses Deposits (TT$Mn)","Commercial Banks: Consumer Deposits (TT$Mn)","Commercial Banks: Regulatory Capital to Risk-Weighted Assets (%)","Commercial Banks: Regulatory Tier I Capital-to-Risk-Weighted Assets (%)","Commercial Banks: Regulatory Tier II Capital-to-Risk-Weighted Assets (%)","Commercial Banks: Regulatory Capital-to-Total Assets (%)","Commercial Banks: Net Open Position in Foreign Exchange-to-Capital (%)","Commercial Banks: Non-performing Loans-to-Gross Loans (%)","Commercial Banks: Non-performing Loans (Net of Provisions)-to-Capital (%)","Commercial Banks: Total Provisions-to-Impaired Loans (%)","Commercial Banks: Specific Provisions-to-Impaired Loans (%)","Commercial Banks: General Provisions-to-Gross Loans (%)","Commercial Banks: Specific Provisions-to-Gross Loans (%)","Commercial Banks: Return on Assets (%)","Commercial Banks: Return on Equity (%)","Commercial Banks: Interest Margin-to-Gross Income (%)","Commercial Banks: Non-interest Income-to-Gross Income (%)","Commercial Banks: Non-interest Expenses-to-Gross Income (%)","Commercial Banks: Liquid Assets-to-Total Assets (%)","Commercial Banks: Liquid Assets-to-Total Short-Term Liabilities (%)","Commercial Banks: Customer Deposits-to-Total (Non-Interbank) Loans (%)","Commercial Banks: Foreign Currency Liabilities-to-Total Liabilities (%)","Commercial Banks: Weighted Average Loan Rate - TT Denominated Currency (%)","Commercial Banks: Weighted Average Deposit Rate - TT Denominated Currency (%)","Commercial Banks: Weighted Average Loan Rate – Foreign Currency (%)","Commercial Banks: Weighted Average Deposit Rate – Foreign Currency (%)"
"Mar-2008","16874.1","22582.7","2888","5514.2","94.5","812","2710","578.4","398.9","186.2","362.4","603.1","458.9","1897.7","14385.9","2838.9","553.7","1004.3","8701.8","755.8","90.1","441.2","2682.6","1092.5","0","368","80.8","6.2","0","74.6","0","0","643.6","1789.4","209.1","722.2","858","4.6","1.7","94.4","1215.4","1196.4","2164.3","22.7","90.5","711.3","207.7","44.6","74.1","48.3","1091","795.4","142.9","4357.2","4618.1","2812","2677.7","4678.2","4694.5","11108.6","1581.3","23147","18.1","14.9","3.1","12.3","-9.3","0.8","0.4","122.9","88.8","0.3","0.7","3.8","29.5","63.3","36.7","47.6","19.9","26.8","123.6","33.9","11","3","8.06","2.39"
"Dec-2007","16553.7","20649","3208","5025.3","83.9","751.7","2406.1","487.2","394.8","80.4","349.7","584.5","374.9","1783.5","13169.3","2743.7","478.4","908.4","7888.5","655.2","104.9","390.3","2454.4","1081.7","0","374.3","57.4","1.6","0","55.9","0","0","649.9","2118.8","203.4","1090.6","824.7","5.9","1.7","95.2","1199","1172.1","2147.6","23","93.7","724.3","207.5","45.6","79.2","115.6","1104.2","804.6","140.3","4287.9","4313.7","2850.8","2081.6","4215.2","4487.9","10672.1","1622.7","21762.2","n.d","n.d","n.d","n.d","20.7","0.7","-0.3","148.2","109.7","0.3","0.8","3.4","27.3","64.1","35.9","50.4","17.4","23.2","119.8","33.8","10.7","2.8","8.27","2.74"
"Sep-2007","15643.7","20136.9","3070.6","4834.7","81.7","589","2575.3","416.4","363.2","97.2","355.8","641.8","445.4","1588.6","12934.3","2720.1","710.1","962.3","7420.7","671.9","94.7","354.6","2367.9","1078.8","3","363.3","112.2","53.2","0","59","0","0","600.2","1984.2","220.1","731.3","1032.9","5.9","1.8","100.7","1137.6","1164.3","2015.6","23.6","80.7","660.1","192.8","44.9","83.7","48.7","968.4","771.3","136.9","4079.9","4134.4","3712.3","2516","2972.3","4614.9","10181.5","1394.6","20794.6","n.d","n.d","n.d","n.d","13.6","1","0.8","109.2","81.2","0.3","0.8","3.3","26.4","64.5","35.5","51.6","17.8","23.8","120.9","32.8","10.6","2.8","8.25","3.1"
"Jun-2007","14460.1","19469.2","2895.9","4673.2","64.1","615","2529.9","401.1","366.8","89.8","365.4","676.6","376.6","1464.2","12648.1","2362.2","676.3","991","7259.8","878","84.6","396.2","2147.9","1067.3","32.3","429.8","153.7","55","0","59","0","39.8","451.4","1819.5","172.2","551.9","1095.4","7.2","1.9","93.6","1816.7","1064.8","1745.4","22.6","72.4","607.2","165.3","40.8","69.8","107.5","792.8","752","6.1","3168.7","3934.2","2991.3","3077.5","2456.8","4085.6","9460.3","1338.7","19804.1","n.d","n.d","n.d","n.d","17.8","1.1","1.3","97.8","72.1","0.3","0.8","3.3","27.3","64.1","35.9","51.8","17.1","23.2","119","34.4","10.5","2.7","8.4","2.98"
"Mar-2007","14047.1","17811.4","2955.5","4907.1","79.1","537.3","2490.7","408","344.6","76.9","512.1","583.2","306.5","1799.9","11013.2","2069.3","630.9","977.2","5901.8","934.8","89.8","409.5","1891.1","1114.7","30.4","504.2","128.9","33.3","0","62.1","0","33.5","451.2","1769.9","124.5","691.3","954.1","7.2","63.7","94.4","1780.2","1033.6","1650.7","23.7","77.5","585.8","180.5","45.8","76.2","53.1","856.7","789.4","7.3","3089.6","3702.6","3062.7","2630.5","2905.7","3777.9","11282.5","1834.4","19293.8","n.d","n.d","n.d","n.d","32.6","1.1","1.1","104.5","78","0.3","0.9","3.4","29.1","62.5","37.5","50.9","21.3","28.7","131","36.8","10.5","2.5","8.13","2.96"
"Dec-2006","13732.8","17002","2868.2","5006.9","66.2","749.6","2477.8","363.1","343.9","91.6","537.6","555.8","308.1","1713.4","10247.6","2171.2","650.3","841.8","5546.3","569.1","82.5","386.4","1747.5","1074.5","0","525.3","98","29.3","0","62.1","0","6.6","451.2","1720.7","112","661.8","946.9","8.3","64.7","91.1","1670.9","919.9","1459","15.5","78.1","633.7","165.1","39.2","70","66.8","810.2","703","309.2","3056.8","3644.4","2679.9","2752.2","2519.1","4100.8","9959.3","1582.9","18688.5","n.d","n.d","n.d","n.d","-2","1.4","2.3","84.5","60.9","0.3","0.8","3.4","27.7","64","36","53","20.6","27.5","127.8","34.6","10.2","2.4","7.96","2.87"
"Sep-2006","13026.4","15404.2","2774.8","4643.6","79.5","771.9","2375.2","352.5","336.6","100","548.5","376.8","366.4","1417.1","9058.6","2130.5","717.3","482.4","4687.2","506.2","77.9","457.1","1701.9","906.7","0","383.1","72","0","0","65","0","7","451.5","1856.1","135.2","666.5","1054.3","8.5","3.5","78.4","1528.2","822.6","1325.6","15.5","68.2","597.9","199.4","41.8","71.5","65.6","697.9","689.9","309.2","2885.2","3629.5","3062.2","1998.1","2116.5","3572.2","8227.8","1311.8","18676.1","n.d","n.d","n.d","n.d","20.2","1.5","2.2","86.9","60.7","0.4","0.9","3.2","25.7","64","36","53.2","17.5","23.9","127","32.1","9.9","2.3","8.07","2.73"
"Jun-2006","12238.3","15042","2931.1","4335","75.1","669.1","2209.2","390.8","288.9","87","446.7","371.7","335.2","1381.5","9097.6","2004.8","596.8","565","4896.1","536.2","109.6","389.2","1609.4","975.3","0","448.3","71.9","2.8","0","65","0","4.1","455","1942.1","135.1","711.1","1095.9","9.6","4.1","68","1456.6","796","1229.7","15.5","66","536.6","195.6","42.7","64.5","62.3","693.2","658.8","309.2","2770","3273.6","1840.1","2218.1","2394.4","3281.2","8411.3","1268.8","18018.9","n.d","n.d","n.d","n.d","-7","1.2","0.9","113.9","81.4","0.4","1","3.3","26.6","64.3","35.7","54.2","17.7","24.2","126.4","34.9","9.3","2.2","8.09","2.47"
"Mar-2006","11834.6","14026","3051.3","3806.9","82.1","412","2056.7","328.4","267.1","75.1","449.5","380.1","275.3","1256.1","8675.9","1930.8","481.8","439.5","4299.8","534.1","75.7","914.2","1543.1","854.9","0","331.2","67.9","0","0","67.9","0","0","455.7","2180.9","182.4","485.8","1512.7","9.7","5.9","51.2","1293.8","777.2","1180.5","15.5","67.9","560.4","152.7","40.8","59.1","57.8","690.3","647.5","309.2","2820.9","3109.9","1468.6","2451.5","2175.5","3759.7","8027.5","1200.6","17764.2","n.d","n.d","n.d","n.d","37.7","2.1","4.3","67.5","47.5","0.4","1","3.7","30.5","63.5","36.5","53.8","18.6","25.4","129.7","35.9","9.2","2","7.77","2.19"
"Dec-2005","11794","13769.2","3185.7","3711.7","92.1","499","1925.3","364.6","277.9","77.9","357.5","385.8","283.7","1195.3","8825.4","2067.9","474.3","513.6","4385.9","402.9","41.2","939.4","1232.2","895.2","0","309.9","94.9","27","0","67.9","0","0","490.4","2268.5","261.6","467.4","1539.5","10.5","11.5","51.7","1060.6","909.5","1299.6","15.5","79.8","745.2","184.4","44.5","68.7","94.1","935.1","667.7","309.2","2120.4","3208.1","1388","1635.9","1531.9","3486","8320.4","1171.2","16772.8","n.d","n.d","n.d","n.d","-19.4","1.7","2.3","94.2","67.7","0.4","1.1","1.9","15","55.2","44.8","56","16","21.9","121.6","35.7","8.9","1.9","7.59","2.02"
